City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
887,Bundaberg,-24.85,152.35,66.49,73,75,5.01,AU,2021-09-27 17:56:16
888,Vaini,-21.2,-175.2,62.76,100,20,3.44,TO,2021-09-27 17:54:29
889,Petukhovo,55.0692,67.9019,38.16,70,86,17.65,RU,2021-09-27 17:56:17
890,Hofn,64.2539,-15.2082,44.62,76,75,17.27,IS,2021-09-27 17:56:17
891,Puerto Escondido,15.85,-97.0667,86.32,63,54,5.28,MX,2021-09-27 17:56:17
892,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
893,Bakel,14.905,-12.4568,95.2,40,67,3.65,SN,2021-09-27 17:56:17
894,Bonito,-21.1211,-56.4819,101.77,20,58,4.32,BR,2021-09-27 17:56:18
895,Douala,4.0483,9.7043,82.31,78,75,4.61,CM,2021-09-27 17:56:18
896,Lahan,26.7296,86.4951,81.95,71,40,5.26,NP,2021-09-27 17:56:18
897,Great Yarmouth,52.6083,1.7305,61.05,66,28,11.39,GB,2021-09-27 17:56:19
898,Bluff,-46.6,168.3333,40.8,80,53,10.6,NZ,2021-09-27 17:54:18
899,Abeche,13.8292,20.8324,84.15,49,63,4.25,TD,2021-09-27 17:56:19
900,Albany,42.6001,-73.9662,75.74,70,91,6.11,US,2021-09-27 17:54:22
901,Jamestown,42.097,-79.2353,75.09,56,1,7.0,US,2021-09-27 17:50:23
902,Pemangkat,1.1667,108.9667,77.52,86,97,3.2,ID,2021-09-27 17:56:19
903,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
904,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
905,Bluff,-46.6,168.3333,40.8,80,53,10.6,NZ,2021-09-27 17:54:18
906,Tahta,26.7693,31.5021,84.31,30,2,9.15,EG,2021-09-27 17:56:19
907,Hilo,19.7297,-155.09,76.8,91,90,4.61,US,2021-09-27 17:53:41
908,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
909,Chifeng,42.2683,118.9636,58.64,61,73,6.22,CN,2021-09-27 17:56:20
910,East London,-33.0153,27.9116,67.14,82,40,23.02,ZA,2021-09-27 17:55:40
911,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
912,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
913,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
914,Hukuntsi,-24.0,21.75,78.96,15,76,8.25,BW,2021-09-27 17:56:20
915,Garissa,-0.4536,39.6401,81.23,49,83,23.8,KE,2021-09-27 17:56:21
916,Kibaya,-5.3,36.5667,68.14,47,70,8.66,TZ,2021-09-27 17:56:21
917,Shieli,44.1667,66.75,60.01,52,11,2.64,KZ,2021-09-27 17:56:21
918,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
919,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
920,Tocopilla,-22.092,-70.1979,67.33,65,18,7.14,CL,2021-09-27 17:56:22
921,Mogadishu,2.0371,45.3438,77.67,85,90,20.49,SO,2021-09-27 17:50:14
922,Castro,-24.7911,-50.0119,85.3,30,2,5.01,BR,2021-09-27 17:53:57
923,Carnarvon,-24.8667,113.6333,62.67,67,2,12.66,AU,2021-09-27 17:53:59
924,Punta Arenas,-53.15,-70.9167,50.11,53,75,28.77,CL,2021-09-27 17:49:42
925,Bethel,41.3712,-73.414,78.03,58,1,9.22,US,2021-09-27 17:52:34
926,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
927,Markova,48.6758,24.4138,54.99,84,50,3.87,UA,2021-09-27 17:56:22
928,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
929,Bocanda,7.0626,-4.4995,76.82,86,100,0.4,CI,2021-09-27 17:56:22
930,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
931,Uthal,25.8072,66.6219,87.31,57,59,3.83,PK,2021-09-27 17:56:23
932,Sinnamary,5.3833,-52.95,87.3,58,13,13.22,GF,2021-09-27 17:56:01
933,Te Anau,-45.4167,167.7167,32.52,84,27,0.94,NZ,2021-09-27 17:56:23
934,Chuy,-33.6971,-53.4616,67.62,65,5,7.83,UY,2021-09-27 17:55:05
935,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
936,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
937,Punta Arenas,-53.15,-70.9167,50.11,53,75,28.77,CL,2021-09-27 17:49:42
938,Kununurra,-15.7667,128.7333,73.38,78,88,4.61,AU,2021-09-27 17:56:23
939,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
940,Upernavik,72.7868,-56.1549,26.62,56,29,2.48,GL,2021-09-27 17:53:50
941,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
942,Bredasdorp,-34.5322,20.0403,57.27,77,83,5.28,ZA,2021-09-27 17:54:41
943,Barrow,71.2906,-156.7887,28.31,93,100,15.35,US,2021-09-27 17:54:25
944,Altamira,-3.2033,-52.2064,91.49,52,40,5.75,BR,2021-09-27 17:56:24
945,Georgetown,5.4112,100.3354,77.95,94,40,5.01,MY,2021-09-27 17:54:07
946,Constitucion,-35.3333,-72.4167,60.84,46,28,15.1,CL,2021-09-27 17:55:15
947,Tsabong,-26.0217,22.401,83.57,16,100,6.06,BW,2021-09-27 17:56:24
948,Orapa,-21.2833,25.3667,76.6,12,0,5.55,BW,2021-09-27 17:56:24
949,Daru,-9.0763,143.2092,77.29,86,100,12.75,PG,2021-09-27 17:56:25
950,Hilo,19.7297,-155.09,76.8,91,90,4.61,US,2021-09-27 17:53:41
951,Berasia,23.6333,77.4333,79.25,90,97,6.82,IN,2021-09-27 17:56:25
952,Liepaja,56.5419,21.0367,51.78,82,49,8.05,LV,2021-09-27 17:56:25
953,Yellowknife,62.456,-114.3525,46.42,90,20,1.99,CA,2021-09-27 17:55:46
954,Comodoro Rivadavia,-45.8667,-67.5,60.66,23,20,20.71,AR,2021-09-27 17:54:56
955,Thompson,55.7435,-97.8558,53.76,82,75,4.61,CA,2021-09-27 17:54:47
956,Vao,-22.6667,167.4833,66.87,73,12,6.87,NC,2021-09-27 17:56:13
957,Kabanjahe,3.1001,98.4908,65.16,97,78,1.43,ID,2021-09-27 17:56:26
958,Annigeri,15.4333,75.4333,68.5,87,100,12.68,IN,2021-09-27 17:56:26
959,Jennings,38.7192,-90.2604,89.2,53,1,4.0,US,2021-09-27 17:56:26
960,Rio Grande,-32.035,-52.0986,75.31,86,72,7.76,BR,2021-09-27 17:54:41
961,Saint-Philippe,-21.3585,55.7679,71.19,84,24,12.55,RE,2021-09-27 17:54:39
962,Chara,56.9064,118.2631,31.68,80,100,3.74,RU,2021-09-27 17:56:26
963,Hilo,19.7297,-155.09,76.8,91,90,4.61,US,2021-09-27 17:53:41
964,Prince Rupert,54.3161,-130.3201,51.49,81,90,11.5,CA,2021-09-27 17:56:06
965,Evensk,61.95,159.2333,38.89,54,100,2.59,RU,2021-09-27 17:56:27
966,Souillac,-20.5167,57.5167,72.36,78,40,14.97,MU,2021-09-27 17:54:33
967,Saldanha,-33.0117,17.9442,59.05,77,37,14.45,ZA,2021-09-27 17:54:24
968,La Palma,33.8464,-118.0467,69.85,80,90,1.01,US,2021-09-27 17:56:27
969,Alice Springs,-23.7,133.8833,78.35,15,76,13.8,AU,2021-09-27 17:56:27
970,Tezu,27.9167,96.1667,73.04,97,43,5.14,IN,2021-09-27 17:56:28
971,Cape Town,-33.9258,18.4232,60.28,59,40,10.36,ZA,2021-09-27 17:53:54
972,Bambous Virieux,-20.3428,57.7575,72.21,78,40,14.97,MU,2021-09-27 17:55:42
973,Benjamin Constant,-4.3831,-70.0311,86.13,61,75,6.91,BR,2021-09-27 17:56:28
974,Mazagao,-0.115,-51.2894,95.05,40,4,7.65,BR,2021-09-27 17:56:28
975,San Patricio,28.017,-97.5169,92.01,47,78,7.11,US,2021-09-27 17:55:12
976,Chapais,49.7834,-74.8492,46.18,85,100,9.08,CA,2021-09-27 17:56:29
977,Airai,-8.9266,125.4092,57.9,76,70,2.33,TL,2021-09-27 17:55:00
978,Darnah,32.767,22.6367,75.38,68,0,18.97,LY,2021-09-27 17:56:29
979,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
980,Vaini,-21.2,-175.2,62.76,100,20,3.44,TO,2021-09-27 17:54:29
981,Hilo,19.7297,-155.09,76.8,91,90,4.61,US,2021-09-27 17:53:41
982,Henties Bay,-22.116,14.2845,58.86,93,11,10.02,NA,2021-09-27 17:56:29
983,Padang,-0.9492,100.3543,78.85,89,91,3.27,ID,2021-09-27 17:54:43
984,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
985,Rantepao,-2.9701,119.8978,65.95,97,91,2.08,ID,2021-09-27 17:56:29
986,Taltal,-25.4,-70.4833,65.44,64,25,6.96,CL,2021-09-27 17:55:54
987,Tapejara,-28.0681,-52.0139,82.6,50,0,3.33,BR,2021-09-27 17:56:30
988,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
989,Wewak,-3.5534,143.6268,78.13,84,100,3.22,PG,2021-09-27 17:56:30
990,Ambanja,-13.6833,48.45,73.9,85,74,1.61,MG,2021-09-27 17:56:30
991,Maningrida,-12.0667,134.2667,75.85,90,92,2.19,AU,2021-09-27 17:56:01
992,Saldanha,-33.0117,17.9442,59.05,77,37,14.45,ZA,2021-09-27 17:54:24
993,Erenhot,43.6475,111.9767,66.24,36,0,28.39,CN,2021-09-27 17:55:45
994,Kumukh,42.1704,47.1161,46.26,83,55,1.52,RU,2021-09-27 17:56:31
995,Sabha,27.0377,14.4283,80.76,20,0,8.1,LY,2021-09-27 17:56:31
996,Alpena,45.0617,-83.4327,66.34,78,40,1.01,US,2021-09-27 17:56:31
997,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
998,Punta Arenas,-53.15,-70.9167,50.11,53,75,28.77,CL,2021-09-27 17:49:42
999,Adrar,20.5022,-10.0711,101.26,7,0,9.69,MR,2021-09-27 17:52:01
1000,Kiboga,0.9161,31.7742,65.07,92,96,2.51,UG,2021-09-27 17:56:32
1001,Merrill,45.1805,-89.6835,70.68,54,1,9.22,US,2021-09-27 17:54:45
1002,Lethem,3.3803,-59.7968,91.27,48,38,1.28,GY,2021-09-27 17:56:32
1003,Iqaluit,63.7506,-68.5145,37.13,69,75,11.01,CA,2021-09-27 17:56:33
1004,Ludvika,60.1496,15.1878,53.6,75,21,10.29,SE,2021-09-27 17:56:33
1005,Astana,51.1801,71.446,37.35,56,0,11.18,KZ,2021-09-27 17:56:33
1006,Port Elizabeth,-33.918,25.5701,63.1,82,75,25.32,ZA,2021-09-27 17:51:29
1007,Kourou,5.1552,-52.6478,91.45,55,26,9.75,GF,2021-09-27 17:56:34
1008,Norman Wells,65.282,-126.8329,32.04,86,90,2.3,CA,2021-09-27 17:56:34
1009,Vaini,-21.2,-175.2,62.76,100,20,3.44,TO,2021-09-27 17:54:29
1010,Thinadhoo,0.5333,72.9333,83.37,74,99,16.02,MV,2021-09-27 17:56:34
1011,Mildura,-34.2,142.15,58.96,44,98,8.05,AU,2021-09-27 17:56:36
1012,Nikolskoye,59.7035,30.7861,49.89,97,9,3.98,RU,2021-09-27 17:54:17
1013,Bethel,41.3712,-73.414,78.03,58,1,9.22,US,2021-09-27 17:52:34
1014,College,64.8569,-147.8028,31.98,82,90,1.14,US,2021-09-27 17:56:36
1015,Jamestown,42.097,-79.2353,75.09,56,1,7.0,US,2021-09-27 17:50:23
1016,Fortuna,40.5982,-124.1573,65.66,84,90,10.36,US,2021-09-27 17:55:19
1017,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
1018,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
1019,Tibiri,13.5627,7.0485,89.94,48,0,4.61,NE,2021-09-27 17:56:36
1020,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
1021,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1022,Hobart,-42.8794,147.3294,46.26,82,75,3.0,AU,2021-09-27 17:54:01
1023,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1024,Half Moon Bay,37.4636,-122.4286,71.55,82,90,3.44,US,2021-09-27 17:56:37
1025,Carutapera,-1.195,-46.02,86.5,60,57,10.16,BR,2021-09-27 17:56:37
1026,Jining,35.405,116.5814,68.02,92,84,3.09,CN,2021-09-27 17:56:37
1027,Marrakesh,31.6315,-8.0083,93.27,24,20,12.66,MA,2021-09-27 17:56:38
1028,Weiser,44.251,-116.9693,78.48,25,14,6.53,US,2021-09-27 17:56:38
1029,Kysyl-Syr,63.8986,122.7617,30.34,94,55,7.76,RU,2021-09-27 17:56:38
1030,Doha,25.2867,51.5333,89.91,51,0,6.91,QA,2021-09-27 17:56:39
1031,Luanda,-8.8368,13.2343,74.07,82,47,10.94,AO,2021-09-27 17:52:34
1032,Yakeshi,49.2833,120.7333,43.27,71,66,4.85,CN,2021-09-27 17:56:39
1033,Sierpc,52.8568,19.6691,53.65,62,41,10.42,PL,2021-09-27 17:56:39
1034,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1035,Gamba,-2.65,10.0,76.53,86,92,7.11,GA,2021-09-27 17:56:40
1036,Kaeo,-35.1,173.7833,44.33,91,18,3.94,NZ,2021-09-27 17:56:40
1037,Reconquista,-29.15,-59.65,94.32,20,3,3.8,AR,2021-09-27 17:56:40
1038,New Norfolk,-42.7826,147.0587,45.91,69,74,1.01,AU,2021-09-27 17:53:50
1039,Kalmunai,7.4167,81.8167,83.7,58,100,7.31,LK,2021-09-27 17:56:41
1040,Santa Marta,11.2408,-74.199,92.34,70,30,9.51,CO,2021-09-27 17:53:28
1041,Nanortalik,60.1432,-45.2371,36.37,63,1,5.23,GL,2021-09-27 17:56:41
1042,Port Elizabeth,-33.918,25.5701,63.1,82,75,25.32,ZA,2021-09-27 17:51:29
1043,Hasaki,35.7333,140.8333,63.28,75,79,14.12,JP,2021-09-27 17:55:00
1044,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1045,Isangel,-19.55,169.2667,69.44,81,77,8.68,VU,2021-09-27 17:54:06
1046,Kaberamaido,1.7389,33.1594,71.11,74,90,3.04,UG,2021-09-27 17:56:41
1047,Vila Velha,-20.3297,-40.2925,82.35,68,40,19.57,BR,2021-09-27 17:54:11
1048,Hithadhoo,-0.6,73.0833,82.71,75,100,13.35,MV,2021-09-27 17:54:32
1049,Ribeira Grande,38.5167,-28.7,72.0,73,75,12.66,PT,2021-09-27 17:54:17
1050,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1051,Port Hedland,-20.3167,118.5667,62.65,94,38,6.91,AU,2021-09-27 17:55:42
1052,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1053,Fortuna,40.5982,-124.1573,65.66,84,90,10.36,US,2021-09-27 17:55:19
1054,Hobart,-42.8794,147.3294,46.26,82,75,3.0,AU,2021-09-27 17:54:01
1055,Tsogni,-2.7942,10.0988,76.44,83,92,6.2,GA,2021-09-27 17:56:42
1056,Kulu,39.0951,33.0799,66.38,33,35,4.47,TR,2021-09-27 17:56:42
1057,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1058,Sandwick,60.0,-1.25,49.82,93,75,34.52,GB,2021-09-27 17:56:42
1059,Maniitsoq,65.4167,-52.9,35.37,52,0,5.28,GL,2021-09-27 17:56:42
1060,Sabla,12.7525,4.7077,90.61,35,66,5.39,NG,2021-09-27 17:56:43
1061,Cape Town,-33.9258,18.4232,60.28,59,40,10.36,ZA,2021-09-27 17:53:54
1062,Luderitz,-26.6481,15.1594,58.71,75,0,26.19,NA,2021-09-27 17:54:55
1063,Aswan,24.0934,32.907,94.3,15,0,11.5,EG,2021-09-27 17:54:49
1064,Sao Filipe,14.8961,-24.4956,81.07,75,36,11.07,CV,2021-09-27 17:53:54
1065,Mahebourg,-20.4081,57.7,72.25,78,40,14.97,MU,2021-09-27 17:54:35
1066,Isla Mujeres,21.2311,-86.731,89.17,65,9,6.91,MX,2021-09-27 17:56:43
1067,Altamira,-3.2033,-52.2064,91.49,52,40,5.75,BR,2021-09-27 17:56:24
1068,Bethel,41.3712,-73.414,78.03,58,1,9.22,US,2021-09-27 17:52:34
1069,Tsiroanomandidy,-18.7667,46.0333,71.89,42,12,9.51,MG,2021-09-27 17:56:44
1070,Hasaki,35.7333,140.8333,63.28,75,79,14.12,JP,2021-09-27 17:55:00
1071,Hasaki,35.7333,140.8333,63.28,75,79,14.12,JP,2021-09-27 17:55:00
1072,Airai,-8.9266,125.4092,57.9,76,70,2.33,TL,2021-09-27 17:55:00
1073,Mayo,38.8876,-76.5119,82.36,47,13,7.0,US,2021-09-27 17:56:44
1074,Pochutla,15.7432,-96.4661,88.07,56,14,6.06,MX,2021-09-27 17:56:44
1075,Saint-Ambroise,48.5501,-71.3324,60.89,72,80,9.22,CA,2021-09-27 17:56:44
1076,Berekum,7.4534,-2.584,74.46,93,92,3.09,GH,2021-09-27 17:56:45
1077,Bethel,41.3712,-73.414,78.03,58,1,9.22,US,2021-09-27 17:52:34
1078,Carnarvon,-24.8667,113.6333,62.67,67,2,12.66,AU,2021-09-27 17:53:59
1079,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1080,Kedrovyy,56.1667,91.8167,34.21,97,95,4.05,RU,2021-09-27 17:56:45
1081,Los Llanos De Aridane,28.6585,-17.9182,76.12,85,75,12.66,ES,2021-09-27 17:56:45
1082,Husavik,66.0449,-17.3389,42.71,80,15,10.25,IS,2021-09-27 17:56:46
1083,Ambilobe,-13.2,49.05,74.71,64,76,4.9,MG,2021-09-27 17:55:43
1084,Grand Gaube,-20.0064,57.6608,72.37,71,7,8.99,MU,2021-09-27 17:56:46
1085,East London,-33.0153,27.9116,67.14,82,40,23.02,ZA,2021-09-27 17:55:40
1086,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1087,Dikson,73.5069,80.5464,35.67,86,79,20.96,RU,2021-09-27 17:55:00
1088,Antofagasta,-23.65,-70.4,67.21,59,37,8.03,CL,2021-09-27 17:52:40
1089,Diamantino,-14.4086,-56.4461,100.45,24,79,6.08,BR,2021-09-27 17:52:48
1090,Mogwase,-25.185,27.2665,77.25,21,3,3.69,ZA,2021-09-27 17:56:47
1091,Avarua,-21.2078,-159.775,71.65,94,8,1.14,CK,2021-09-27 17:54:14
1092,Malakal,9.5334,31.6605,77.56,72,66,2.33,SS,2021-09-27 17:55:29
1093,Chokurdakh,70.6333,147.9167,16.34,88,69,9.73,RU,2021-09-27 17:54:46
1094,Impfondo,1.6381,18.0667,73.38,84,80,3.49,CG,2021-09-27 17:56:47
1095,Tahe,52.3333,124.7333,38.75,79,1,5.37,CN,2021-09-27 17:56:47
1096,Sao Filipe,14.8961,-24.4956,81.07,75,36,11.07,CV,2021-09-27 17:53:54
1097,Nalut,30.3333,10.85,86.54,18,0,9.46,LY,2021-09-27 17:56:48
1098,Boyolangu,-8.1181,111.8935,74.48,83,90,7.47,ID,2021-09-27 17:56:48
1099,Viedma,-40.8135,-62.9967,66.43,15,0,10.94,AR,2021-09-27 17:54:35
1100,Malakal,9.5334,31.6605,77.56,72,66,2.33,SS,2021-09-27 17:55:29
1101,Albany,42.6001,-73.9662,75.74,70,91,6.11,US,2021-09-27 17:54:22
1102,Alta Floresta,-9.8756,-56.0861,82.22,69,75,4.61,BR,2021-09-27 17:55:07
1103,Jamestown,42.097,-79.2353,75.09,56,1,7.0,US,2021-09-27 17:50:23
1104,Hobart,-42.8794,147.3294,46.26,82,75,3.0,AU,2021-09-27 17:54:01
1105,Albany,42.6001,-73.9662,75.74,70,91,6.11,US,2021-09-27 17:54:22
1106,Castro,-24.7911,-50.0119,85.3,30,2,5.01,BR,2021-09-27 17:53:57
1107,Nanortalik,60.1432,-45.2371,36.37,63,1,5.23,GL,2021-09-27 17:56:41
1108,Terenos,-20.4422,-54.8603,89.31,37,0,11.5,BR,2021-09-27 17:56:48
1109,Biak,-0.9131,122.8766,75.56,83,97,7.02,ID,2021-09-27 17:56:49
1110,Katsuura,35.1333,140.3,68.14,81,70,14.03,JP,2021-09-27 17:54:48
1111,Hobart,-42.8794,147.3294,46.26,82,75,3.0,AU,2021-09-27 17:54:01
1112,Semey,50.4111,80.2275,39.25,81,100,11.43,KZ,2021-09-27 17:56:49
1113,Kavieng,-2.5744,150.7967,81.64,77,90,9.15,PG,2021-09-27 17:54:06
1114,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1115,San Ramon,37.7799,-121.978,71.64,81,90,5.01,US,2021-09-27 17:54:18
1116,Bethel,41.3712,-73.414,78.03,58,1,9.22,US,2021-09-27 17:52:34
1117,Poum,-20.2333,164.0167,71.01,72,76,11.41,NC,2021-09-27 17:55:12
1118,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1119,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
1120,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1121,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
1122,Chokurdakh,70.6333,147.9167,16.34,88,69,9.73,RU,2021-09-27 17:54:46
1123,Hofn,64.2539,-15.2082,44.62,76,75,17.27,IS,2021-09-27 17:56:17
1124,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1125,Pahalgam,34.0333,75.3333,57.04,77,0,2.24,IN,2021-09-27 17:56:50
1126,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
1127,Chuy,-33.6971,-53.4616,67.62,65,5,7.83,UY,2021-09-27 17:55:05
1128,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
1129,Port Elizabeth,-33.918,25.5701,63.1,82,75,25.32,ZA,2021-09-27 17:51:29
1130,Bathsheba,13.2167,-59.5167,88.41,66,20,9.22,BB,2021-09-27 17:56:50
1131,Faanui,-16.4833,-151.75,78.93,77,7,18.16,PF,2021-09-27 17:55:27
1132,Nerchinskiy Zavod,51.3088,119.61,40.71,76,73,1.32,RU,2021-09-27 17:56:51
1133,Namibe,-15.1961,12.1522,64.42,88,8,10.51,AO,2021-09-27 17:54:15
1134,Jamestown,42.097,-79.2353,75.09,56,1,7.0,US,2021-09-27 17:50:23
1135,Tuatapere,-46.1333,167.6833,40.82,83,61,5.73,NZ,2021-09-27 17:56:16
1136,Hithadhoo,-0.6,73.0833,82.71,75,100,13.35,MV,2021-09-27 17:54:32
1137,Inirida,3.8653,-67.9239,87.71,64,93,2.53,CO,2021-09-27 17:56:51
1138,Samarai,-10.6167,150.6667,78.42,86,99,15.86,PG,2021-09-27 17:56:52
1139,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1140,Baoning,25.3378,110.026,78.66,83,20,0.0,CN,2021-09-27 17:56:52
1141,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
1142,Brookhaven,31.5791,-90.4407,85.15,51,24,3.67,US,2021-09-27 17:56:52
1143,Amberley,39.2048,-84.428,83.53,49,0,7.0,US,2021-09-27 17:56:53
1144,Cape Town,-33.9258,18.4232,60.28,59,40,10.36,ZA,2021-09-27 17:53:54
1145,Bogorodskoye,56.55,37.8833,46.44,91,100,10.49,RU,2021-09-27 17:56:53
1146,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1147,Mahebourg,-20.4081,57.7,72.25,78,40,14.97,MU,2021-09-27 17:54:35
1148,Carnarvon,-24.8667,113.6333,62.67,67,2,12.66,AU,2021-09-27 17:53:59
1149,Waraseoni,21.75,80.0333,78.31,79,98,11.41,IN,2021-09-27 17:56:54
1150,Porbandar,21.6422,69.6093,79.88,87,100,6.35,IN,2021-09-27 17:56:54
1151,Cape Town,-33.9258,18.4232,60.28,59,40,10.36,ZA,2021-09-27 17:53:54
1152,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1153,Chala,-7.5833,31.2667,68.97,40,50,2.98,TZ,2021-09-27 17:56:55
1154,Hobart,-42.8794,147.3294,46.26,82,75,3.0,AU,2021-09-27 17:54:01
1155,Mehran,33.1222,46.1646,81.88,12,0,8.84,IR,2021-09-27 17:56:55
1156,Port Moresby,-9.4431,147.1797,75.2,93,99,9.82,PG,2021-09-27 17:56:55
1157,East London,-33.0153,27.9116,67.14,82,40,23.02,ZA,2021-09-27 17:55:40
1158,Guerrero Negro,27.9769,-114.0611,72.46,64,39,12.39,MX,2021-09-27 17:54:38
1159,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1160,Namatanai,-3.6667,152.4333,79.23,81,97,3.4,PG,2021-09-27 17:56:12
1161,Nurota,40.5614,65.6886,53.69,44,0,7.14,UZ,2021-09-27 17:56:56
1162,Constitucion,-35.3333,-72.4167,60.84,46,28,15.1,CL,2021-09-27 17:55:15
1163,Provideniya,64.3833,-173.3,27.34,88,30,4.47,RU,2021-09-27 17:55:55
1164,Qaanaaq,77.484,-69.3632,25.2,68,100,5.64,GL,2021-09-27 17:54:26
1165,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1166,Ancud,-41.8697,-73.8203,54.93,68,48,6.53,CL,2021-09-27 17:54:33
1167,Comodoro Rivadavia,-45.8667,-67.5,60.66,23,20,20.71,AR,2021-09-27 17:54:56
1168,Teguldet,57.3064,88.1667,35.96,92,98,3.71,RU,2021-09-27 17:56:56
1169,Hithadhoo,-0.6,73.0833,82.71,75,100,13.35,MV,2021-09-27 17:54:32
1170,Amboasary,-25.0333,46.3833,71.44,72,5,7.23,MG,2021-09-27 17:56:57
1171,Almenara,-16.1836,-40.6944,85.75,45,97,7.18,BR,2021-09-27 17:56:57
1172,Vila Velha,-20.3297,-40.2925,82.35,68,40,19.57,BR,2021-09-27 17:54:11
1173,Hami,42.8,93.45,65.64,19,0,2.24,CN,2021-09-27 17:56:57
1174,Carnarvon,-24.8667,113.6333,62.67,67,2,12.66,AU,2021-09-27 17:53:59
1175,Orlik,52.5178,99.825,26.22,91,98,3.85,RU,2021-09-27 17:56:58
1176,Lompoc,34.6391,-120.4579,59.14,94,90,5.75,US,2021-09-27 17:56:58
1177,Flinders,-34.5833,150.8552,55.8,76,63,9.1,AU,2021-09-27 17:55:01
1178,Naze,28.3667,129.4833,77.04,79,24,11.01,JP,2021-09-27 17:55:52
1179,Bambous Virieux,-20.3428,57.7575,72.21,78,40,14.97,MU,2021-09-27 17:55:42
1180,Kodiak,57.79,-152.4072,42.44,50,42,2.17,US,2021-09-27 17:55:08
1181,Agutaya,11.148,120.9417,83.5,75,96,6.6,PH,2021-09-27 17:56:58
